id,name,type,parentId
530402,红塔区,4,530400
530403,江川区,4,530400
530423,通海县,4,530400
530424,华宁县,4,530400
530425,易门县,4,530400
530426,峨山彝族自治县,4,530400
530427,新平彝族傣族自治县,4,530400
530428,元江哈尼族彝族傣族自治县,4,530400
530481,澄江市,4,530400
530502,隆阳区,4,530500
530521,施甸县,4,530500
530523,龙陵县,4,530500
530524,昌宁县,4,530500
530581,腾冲市,4,530500
530602,昭阳区,4,530600
530621,鲁甸县,4,530600
530622,巧家县,4,530600
530623,盐津县,4,530600
530624,大关县,4,530600
530625,永善县,4,530600
530626,绥江县,4,530600
530627,镇雄县,4,530600
530628,彝良县,4,530600
530629,威信县,4,530600
530681,水富市,4,530600
530702,古城区,4,530700
530721,玉龙纳西族自治县,4,530700
530722,永胜县,4,530700
530723,华坪县,4,530700
530724,宁蒗彝族自治县,4,530700
530802,思茅区,4,530800
530821,宁洱哈尼族彝族自治县,4,530800
530822,墨江哈尼族自治县,4,530800
530823,景东彝族自治县,4,530800
530824,景谷傣族彝族自治县,4,530800
530825,镇沅彝族哈尼族拉祜族自治县,4,530800
530826,江城哈尼族彝族自治县,4,530800
530827,孟连傣族拉祜族佤族自治县,4,530800
530828,澜沧拉祜族自治县,4,530800
530829,西盟佤族自治县,4,530800
530902,临翔区,4,530900
530921,凤庆县,4,530900
530922,云县,4,530900
530923,永德县,4,530900
530924,镇康县,4,530900
530925,双江拉祜族佤族布朗族傣族自治县,4,530900
530926,耿马傣族佤族自治县,4,530900
530927,沧源佤族自治县,4,530900
532301,楚雄市,4,532300
532302,禄丰市,4,532300
532322,双柏县,4,532300
532323,牟定县,4,532300
532324,南华县,4,532300
532325,姚安县,4,532300
532326,大姚县,4,532300
532327,永仁县,4,532300
532328,元谋县,4,532300
532329,武定县,4,532300
532501,个旧市,4,532500
532502,开远市,4,532500
532503,蒙自市,4,532500
532504,弥勒市,4,532500
532523,屏边苗族自治县,4,532500
532524,建水县,4,532500
532525,石屏县,4,532500
532527,泸西县,4,532500
532528,元阳县,4,532500
532529,红河县,4,532500
532530,金平苗族瑶族傣族自治县,4,532500
532531,绿春县,4,532500
532532,河口瑶族自治县,4,532500
532601,文山市,4,532600
532622,砚山县,4,532600
532623,西畴县,4,532600
532624,麻栗坡县,4,532600
532625,马关县,4,532600
532626,丘北县,4,532600
532627,广南县,4,532600
532628,富宁县,4,532600
532801,景洪市,4,532800
532822,勐海县,4,532800
532823,勐腊县,4,532800
532901,大理市,4,532900
532922,漾濞彝族自治县,4,532900
532923,祥云县,4,532900
532924,宾川县,4,532900
532925,弥渡县,4,532900
532926,南涧彝族自治县,4,532900
532927,巍山彝族回族自治县,4,532900
532928,永平县,4,532900
532929,云龙县,4,532900
532930,洱源县,4,532900
532931,剑川县,4,532900
532932,鹤庆县,4,532900
533102,瑞丽市,4,533100
533103,芒市,4,533100
533122,梁河县,4,533100
533123,盈江县,4,533100
533124,陇川县,4,533100
533301,泸水市,4,533300
533323,福贡县,4,533300
533324,贡山独龙族怒族自治县,4,533300
533325,兰坪白族普米族自治县,4,533300
533401,香格里拉市,4,533400
533422,德钦县,4,533400
533423,维西傈僳族自治县,4,533400
540102,城关区,4,540100
540103,堆龙德庆区,4,540100
540104,达孜区,4,540100
540121,林周县,4,540100
540122,当雄县,4,540100
540123,尼木县,4,540100
540124,曲水县,4,540100
540127,墨竹工卡县,4,540100
540171,格尔木藏青工业园区,4,540100
540172,拉萨经济技术开发区,4,540100
540173,西藏文化旅游创意园区,4,540100
540174,达孜工业园区,4,540100
540202,桑珠孜区,4,540200
540221,南木林县,4,540200
540222,江孜县,4,540200
540223,定日县,4,540200
540224,萨迦县,4,540200
540225,拉孜县,4,540200
540226,昂仁县,4,540200
540227,谢通门县,4,540200
540228,白朗县,4,540200
540229,仁布县,4,540200
540230,康马县,4,540200
540231,定结县,4,540200
540232,仲巴县,4,540200
540233,亚东县,4,540200
540234,吉隆县,4,540200
540235,聂拉木县,4,540200
540236,萨嘎县,4,540200
540237,岗巴县,4,540200
540302,卡若区,4,540300
540321,江达县,4,540300
540322,贡觉县,4,540300
540323,类乌齐县,4,540300
540324,丁青县,4,540300
540325,察雅县,4,540300
540326,八宿县,4,540300
540327,左贡县,4,540300
540328,芒康县,4,540300
540329,洛隆县,4,540300
540330,边坝县,4,540300
540402,巴宜区,4,540400
540421,工布江达县,4,540400
540422,米林县,4,540400
540423,墨脱县,4,540400
540424,波密县,4,540400
540425,察隅县,4,540400
540426,朗县,4,540400
540502,乃东区,4,540500
540521,扎囊县,4,540500
540522,贡嘎县,4,540500
540523,桑日县,4,540500
540524,琼结县,4,540500
540525,曲松县,4,540500
540526,措美县,4,540500
540527,洛扎县,4,540500
540528,加查县,4,540500
540529,隆子县,4,540500
540530,错那县,4,540500
540531,浪卡子县,4,540500
540602,色尼区,4,540600
540621,嘉黎县,4,540600
540622,比如县,4,540600
540623,聂荣县,4,540600
540624,安多县,4,540600
540625,申扎县,4,540600
540626,索县,4,540600
540627,班戈县,4,540600
540628,巴青县,4,540600
540629,尼玛县,4,540600
540630,双湖县,4,540600
542521,普兰县,4,542500
542522,札达县,4,542500
542523,噶尔县,4,542500
542524,日土县,4,542500
542525,革吉县,4,542500
542526,改则县,4,542500
542527,措勤县,4,542500
610102,新城区,4,610100
610103,碑林区,4,610100
610104,莲湖区,4,610100
610111,灞桥区,4,610100
610112,未央区,4,610100
610113,雁塔区,4,610100
610114,阎良区,4,610100
610115,临潼区,4,610100
610116,长安区,4,610100
610117,高陵区,4,610100
610118,鄠邑区,4,610100
610122,蓝田县,4,610100
610124,周至县,4,610100
610202,王益区,4,610200
610203,印台区,4,610200
610204,耀州区,4,610200
610222,宜君县,4,610200
610302,渭滨区,4,610300
610303,金台区,4,610300
610304,陈仓区,4,610300
610305,凤翔区,4,610300
610323,岐山县,4,610300
610324,扶风县,4,610300
610326,眉县,4,610300
610327,陇县,4,610300
610328,千阳县,4,610300
610329,麟游县,4,610300
610330,凤县,4,610300
610331,太白县,4,610300
610402,秦都区,4,610400
610403,杨陵区,4,610400
610404,渭城区,4,610400
610422,三原县,4,610400
610423,泾阳县,4,610400
610424,乾县,4,610400
610425,礼泉县,4,610400
610426,永寿县,4,610400
610428,长武县,4,610400
610429,旬邑县,4,610400
610430,淳化县,4,610400
610431,武功县,4,610400
610481,兴平市,4,610400
610482,彬州市,4,610400
610502,临渭区,4,610500
610503,华州区,4,610500
610522,潼关县,4,610500
610523,大荔县,4,610500
610524,合阳县,4,610500
610525,澄城县,4,610500
610526,蒲城县,4,610500
610527,白水县,4,610500
610528,富平县,4,610500
610581,韩城市,4,610500
610582,华阴市,4,610500
610602,宝塔区,4,610600
610603,安塞区,4,610600
610621,延长县,4,610600
610622,延川县,4,610600
610625,志丹县,4,610600
610626,吴起县,4,610600
610627,甘泉县,4,610600
610628,富县,4,610600
610629,洛川县,4,610600
610630,宜川县,4,610600
610631,黄龙县,4,610600
610632,黄陵县,4,610600
610681,子长市,4,610600
610702,汉台区,4,610700
610703,南郑区,4,610700
610722,城固县,4,610700
610723,洋县,4,610700
610724,西乡县,4,610700
610725,勉县,4,610700
610726,宁强县,4,610700
610727,略阳县,4,610700
610728,镇巴县,4,610700
610729,留坝县,4,610700
610730,佛坪县,4,610700
610802,榆阳区,4,610800
610803,横山区,4,610800
610822,府谷县,4,610800
610824,靖边县,4,610800
610825,定边县,4,610800
610826,绥德县,4,610800
610827,米脂县,4,610800
610828,佳县,4,610800
610829,吴堡县,4,610800
610830,清涧县,4,610800
610831,子洲县,4,610800
610881,神木市,4,610800
610902,汉滨区,4,610900
610921,汉阴县,4,610900
610922,石泉县,4,610900
610923,宁陕县,4,610900
610924,紫阳县,4,610900
610925,岚皋县,4,610900
610926,平利县,4,610900
610927,镇坪县,4,610900
610929,白河县,4,610900
610981,旬阳市,4,610900
611002,商州区,4,611000
611021,洛南县,4,611000
611022,丹凤县,4,611000
611023,商南县,4,611000
611024,山阳县,4,611000
611025,镇安县,4,611000
611026,柞水县,4,611000
620102,城关区,4,620100
620103,七里河区,4,620100
620104,西固区,4,620100
620105,安宁区,4,620100
620111,红古区,4,620100
620121,永登县,4,620100
620122,皋兰县,4,620100
620123,榆中县,4,620100
620171,兰州新区,4,620100
620201,嘉峪关市,4,620200
620302,金川区,4,620300
620321,永昌县,4,620300
620402,白银区,4,620400
620403,平川区,4,620400
620421,靖远县,4,620400
620422,会宁县,4,620400
620423,景泰县,4,620400
620502,秦州区,4,620500
620503,麦积区,4,620500
620521,清水县,4,620500
620522,秦安县,4,620500
620523,甘谷县,4,620500
620524,武山县,4,620500
620525,张家川回族自治县,4,620500
620602,凉州区,4,620600
620621,民勤县,4,620600
620622,古浪县,4,620600
620623,天祝藏族自治县,4,620600
620702,甘州区,4,620700
620721,肃南裕固族自治县,4,620700
620722,民乐县,4,620700
620723,临泽县,4,620700
620724,高台县,4,620700
620725,山丹县,4,620700
620802,崆峒区,4,620800
620821,泾川县,4,620800
620822,灵台县,4,620800
620823,崇信县,4,620800
620825,庄浪县,4,620800
620826,静宁县,4,620800
620881,华亭市,4,620800
620902,肃州区,4,620900
620921,金塔县,4,620900
620922,瓜州县,4,620900
620923,肃北蒙古族自治县,4,620900
620924,阿克塞哈萨克族自治县,4,620900
620981,玉门市,4,620900
620982,敦煌市,4,620900
621002,西峰区,4,621000
621021,庆城县,4,621000
621022,环县,4,621000
621023,华池县,4,621000
621024,合水县,4,621000
621025,正宁县,4,621000
621026,宁县,4,621000
621027,镇原县,4,621000
621102,安定区,4,621100
621121,通渭县,4,621100
621122,陇西县,4,621100
621123,渭源县,4,621100
621124,临洮县,4,621100
621125,漳县,4,621100
621126,岷县,4,621100
621202,武都区,4,621200
621221,成县,4,621200
621222,文县,4,621200
621223,宕昌县,4,621200
621224,康县,4,621200
621225,西和县,4,621200
621226,礼县,4,621200
621227,徽县,4,621200
621228,两当县,4,621200
622901,临夏市,4,622900
622921,临夏县,4,622900
622922,康乐县,4,622900
622923,永靖县,4,622900
622924,广河县,4,622900
622925,和政县,4,622900
622926,东乡族自治县,4,622900
622927,积石山保安族东乡族撒拉族自治县,4,622900
623001,合作市,4,623000
623021,临潭县,4,623000
623022,卓尼县,4,623000
623023,舟曲县,4,623000
623024,迭部县,4,623000
623025,玛曲县,4,623000
623026,碌曲县,4,623000
623027,夏河县,4,623000
630102,城东区,4,630100
630103,城中区,4,630100
630104,城西区,4,630100
630105,城北区,4,630100
630106,湟中区,4,630100
630121,大通回族土族自治县,4,630100
630123,湟源县,4,630100
630202,乐都区,4,630200
630203,平安区,4,630200
630222,民和回族土族自治县,4,630200
630223,互助土族自治县,4,630200
630224,化隆回族自治县,4,630200
630225,循化撒拉族自治县,4,630200
632221,门源回族自治县,4,632200
632222,祁连县,4,632200
632223,海晏县,4,632200
632224,刚察县,4,632200
632301,同仁市,4,632300
632322,尖扎县,4,632300
632323,泽库县,4,632300
632324,河南蒙古族自治县,4,632300
632521,共和县,4,632500
632522,同德县,4,632500
632523,贵德县,4,632500
632524,兴海县,4,632500
632525,贵南县,4,632500
632621,玛沁县,4,632600
632622,班玛县,4,632600
632623,甘德县,4,632600
632624,达日县,4,632600
632625,久治县,4,632600
632626,玛多县,4,632600
632701,玉树市,4,632700
632722,杂多县,4,632700
632723,称多县,4,632700
632724,治多县,4,632700
632725,囊谦县,4,632700
632726,曲麻莱县,4,632700
632801,格尔木市,4,632800
632802,德令哈市,4,632800
632803,茫崖市,4,632800
632821,乌兰县,4,632800
632822,都兰县,4,632800
632823,天峻县,4,632800
632857,大柴旦行政委员会,4,632800
640104,兴庆区,4,640100
640105,西夏区,4,640100
640106,金凤区,4,640100
640121,永宁县,4,640100
640122,贺兰县,4,640100
640181,灵武市,4,640100
640202,大武口区,4,640200
640205,惠农区,4,640200
640221,平罗县,4,640200
640302,利通区,4,640300
640303,红寺堡区,4,640300
640323,盐池县,4,640300
640324,同心县,4,640300
640381,青铜峡市,4,640300
640402,原州区,4,640400
640422,西吉县,4,640400
640423,隆德县,4,640400
640424,泾源县,4,640400
640425,彭阳县,4,640400
640502,沙坡头区,4,640500
640521,中宁县,4,640500
640522,海原县,4,640500
650102,天山区,4,650100
650103,沙依巴克区,4,650100
650104,新市区,4,650100
650105,水磨沟区,4,650100
650106,头屯河区,4,650100
650107,达坂城区,4,650100
650109,米东区,4,650100
650121,乌鲁木齐县,4,650100
650202,独山子区,4,650200
650203,克拉玛依区,4,650200
650204,白碱滩区,4,650200
650205,乌尔禾区,4,650200
650402,高昌区,4,650400
650421,鄯善县,4,650400
650422,托克逊县,4,650400
650502,伊州区,4,650500
650521,巴里坤哈萨克自治县,4,650500
650522,伊吾县,4,650500
652301,昌吉市,4,652300
652302,阜康市,4,652300
652323,呼图壁县,4,652300
652324,玛纳斯县,4,652300
652325,奇台县,4,652300
652327,吉木萨尔县,4,652300
652328,木垒哈萨克自治县,4,652300
652701,博乐市,4,652700
652702,阿拉山口市,4,652700
652722,精河县,4,652700
652723,温泉县,4,652700
652801,库尔勒市,4,652800
652822,轮台县,4,652800
652823,尉犁县,4,652800
652824,若羌县,4,652800
652825,且末县,4,652800
652826,焉耆回族自治县,4,652800
652827,和静县,4,652800
652828,和硕县,4,652800
652829,博湖县,4,652800
652871,库尔勒经济技术开发区,4,652800
652901,阿克苏市,4,652900
652902,库车市,4,652900
652922,温宿县,4,652900
652924,沙雅县,4,652900
652925,新和县,4,652900
652926,拜城县,4,652900
652927,乌什县,4,652900
652928,阿瓦提县,4,652900
652929,柯坪县,4,652900
653001,阿图什市,4,653000
653022,阿克陶县,4,653000
653023,阿合奇县,4,653000
653024,乌恰县,4,653000
653101,喀什市,4,653100
653121,疏附县,4,653100
653122,疏勒县,4,653100
653123,英吉沙县,4,653100
653124,泽普县,4,653100
653125,莎车县,4,653100
653126,叶城县,4,653100
653127,麦盖提县,4,653100
653128,岳普湖县,4,653100
653129,伽师县,4,653100
653130,巴楚县,4,653100
653131,塔什库尔干塔吉克自治县,4,653100
653201,和田市,4,653200
653221,和田县,4,653200
653222,墨玉县,4,653200
653223,皮山县,4,653200
653224,洛浦县,4,653200
653225,策勒县,4,653200
653226,于田县,4,653200
653227,民丰县,4,653200
654002,伊宁市,4,654000
654003,奎屯市,4,654000
654004,霍尔果斯市,4,654000
654021,伊宁县,4,654000
654022,察布查尔锡伯自治县,4,654000
654023,霍城县,4,654000
654024,巩留县,4,654000
654025,新源县,4,654000
654026,昭苏县,4,654000
654027,特克斯县,4,654000
654028,尼勒克县,4,654000
654201,塔城市,4,654200
654202,乌苏市,4,654200
654203,沙湾市,4,654200
654221,额敏县,4,654200
654224,托里县,4,654200
654225,裕民县,4,654200
654226,和布克赛尔蒙古自治县,4,654200
654301,阿勒泰市,4,654300
654321,布尔津县,4,654300
654322,富蕴县,4,654300
654323,福海县,4,654300
654324,哈巴河县,4,654300
654325,青河县,4,654300
654326,吉木乃县,4,654300
659001,石河子市,4,659000
659002,阿拉尔市,4,659000
659003,图木舒克市,4,659000
659004,五家渠市,4,659000
659005,北屯市,4,659000
659006,铁门关市,4,659000
659007,双河市,4,659000
659008,可克达拉市,4,659000
659009,昆玉市,4,659000
659010,胡杨河市,4,659000
659011,新星市,4,659000
